"ORDER_ID","GOODS_ID","GOODS_NAME","UNIT_PRICE","QUANTITY","RETURN_QTY"
"1111932","19618","代跑腿服务(贵烟)","11.00","1","0"
"1111932","13414","代跑腿服务（红格调）","10.00","1","0"
"1111932","18753","代跑腿服务（南京）","12.00","1","0"
"1111933","6028","代跑腿服务（软云）","23.00","1","0"
"1111933","3859","川洋黑米锅巴麻辣味休闲食品32g","1.00","10","0"
"1111933","4963","可口可乐2L","6.50","1","0"
"1111937","3125","农夫山泉茶派（π）柠檬红茶500ml","5.00","1","0"
"1111937","4550","三养火鸡面140g","6.50","1","0"
"1111950","3094","统一巧面馆老坛酸菜牛肉面袋装120g","2.50","4","0"
"1111950","5521","伊利尚补坊红枣酸奶160g","3.50","2","0"
"1111950","2022","双汇王中王香肠火腿肠70g","2.20","3","0"
"1111960","13471","云蕾保鲜膜30cm*60m","9.00","1","0"
"1111960","4475","建华香油调和型450ml","16.00","1","0"
"1111961","12304","双汇香辣香脆肠35g","1.50","1","0"
"1111961","3330","牛浪汉麻辣牛肉160g","15.00","1","0"
"1111961","2049","子弟薯片清怡黄瓜味45g","3.50","1","0"
"1111961","3845","乐吧薯片番茄味50g","2.00","1","0"
"1111963","6025","代跑腿服务（软玉）","23.00","1","0"
"1111967","16704","可口可乐汽水888ml","4.50","1","0"
"1111973","4300","中江挂面细面700g","4.00","1","0"
"1111974","21088","好人家特级小麦粉2.5kg","15.88","1","0"
"1111974","2720","丹麦曲奇饼干饼干原味90g","9.00","1","0"
"1111974","4470","保宁醋酿造食醋特级440ml","7.50","1","0"
"1111974","5734","精晶白砂糖300g","4.00","1","0"
"1111975","6028","代跑腿服务（软云）","23.00","1","0"
"1111978","4582","利兴单晶冰糖180g","3.00","1","0"
"1111978","4583","利兴白砂糖白糖230g","3.00","1","0"
"1111978","4592","窝窝醪糟甜酒米酒400g","8.00","1","0"
"1111978","4419","思念黑芝麻汤圆500g","6.50","1","0"
"1111982","4092","光明风味酸牛奶原味160g","3.50","2","0"
"1111982","4837","赖汤圆粉袋装550g","9.00","2","0"
"1111983","6025","代跑腿服务（软玉）","23.00","1","0"
"1111989","6125","雪花啤酒天然100瓶装500ml","5.00","24","0"
"1111990","2874","阿尔卑斯原味牛奶软糖充气糖33g","1.50","1","0"
"1111990","6838","得益绿色香辣牛肉方便米饭162g","8.00","1","0"
"1111991","3942","康师傅红烧牛肉面袋装103g","2.50","1","0"
"1111999","6025","代跑腿服务（软玉）","23.00","1","0"
"1112006","6125","雪花啤酒天然100瓶装500ml","5.00","24","0"
"1112021","6501","伊利金典有机纯牛奶250ml","5.50","4","0"
"1112027","6025","代跑腿服务（软玉）","23.00","1","0"
"1112027","5003","坤能泡椒臭干子（面制素食）80g","2.00","1","0"
"1112027","3090","魔法士脆不可挡给力柠檬鸡味干脆面/方便面50g","1.50","1","0"
"1112027","3850","咪咪乐园点心面红烧牛肉味/虾条82g","2.00","1","0"
"1112027","3150","牛羊配（花色形膨化食品）五香辣味90g","2.50","1","0"
"1112027","3028","百事奇多粟米棒奇多日式牛排味60g","3.50","1","0"
"1112030","3841","劲仔小鱼麻辣小鱼12g","1.00","1","0"
"1112030","3859","川洋黑米锅巴麻辣味休闲食品32g","1.00","2","0"
"1112030","3295","菊乐酸乐奶盒装250ml","2.50","1","0"
"1112032","2780","伊利金典纯牛奶250ml","4.50","1","0"
"1112032","5870","【桃李】天然酵母面包牛奶蛋羹味75g","4.00","1","0"
"1112040","3770","康师傅泡椒牛肉面袋装99g","2.50","2","0"
"1112042","2613","老干妈精制牛肉末豆豉油辣椒210g","8.50","1","0"
"1112042","4416","思念灌汤水饺猪肉白菜饺子500g","6.50","1","0"
"1112042","4420","思念花生汤圆500g","6.50","1","0"
"1112043","5633","国泰味精200g","4.50","1","0"
"1112043","4506","久大加碘精纯盐350g","2.00","1","0"
"1112043","4508","莎麦鸡精100g","4.00","1","0"
"1112044","4668","适运一次性纸杯50只装","6.50","1","0"
"1112054","20929","代跑腿服务（爱喜爆珠）","15.00","1","0"
"1112054","11104","代跑腿服务（娇子祥云）","20.00","1","0"
"1112056","6026","代跑腿服务（爱喜薄荷）","10.00","2","0"
"1112056","4717","雀巢1+2速溶咖啡原味条装15g","1.50","4","0"
"1112056","6893","自由点无感7日超级薄夜用棉柔卫生巾280mm8片","10.00","1","0"
"1112061","3942","康师傅红烧牛肉面袋装103g","2.50","2","0"
"1112072","4180","乌江涪陵榨菜下饭菜80g","2.00","1","0"
"1112072","2189","可比克薯片烧烤味60g","3.50","1","0"
"1112077","18753","代跑腿服务（南京）","12.00","4","0"
"1112078","2185","康师傅香辣牛肉面桶装117g","4.00","2","0"
"1112078","18333","可口可乐罐装（新）330ml","2.50","3","0"
"1112078","18360","雪碧柠檬味汽水罐装330ml","2.50","3","0"
"1112080","6097","口水娃多味花生五香味60g","2.00","1","0"
"1112080","2985","乐事大波浪薯片铁板鱿鱼味70g","6.50","1","0"
"1112080","12400","新家园烤馍锅巴孜然味63g","2.00","1","0"
"1112080","3124","农夫山泉茶派（π）蜜桃乌龙茶500ml","5.00","1","0"
"1112089","2031","雪碧清爽柠檬味汽水500ml","3.00","1","0"
"1112094","6447","陈克明绿豆风味挂面1kg","8.88","1","0"
"1112094","2738","统一阿萨姆奶茶原味500ml","4.00","1","0"
"1112102","4085","鱼泉鲜香榨菜鲜香原味70g","1.50","1","0"
"1112102","3183","怡宝矿泉水纯净水桶装4.5L","8.50","1","0"
"1112110","6028","代跑腿服务（软云）","23.00","1","0"
"1112111","2979","正宗椰树牌椰子汁植物蛋白饮料罐装245ml","4.50","1","0"
"1112111","2073","伊利纯牛奶250ml","2.50","2","0"
"1112112","5624","千禾特级酱油酿造酱油500ml","8.00","1","0"
"1112112","19530","王致和精致料酒500ml","7.00","1","0"
"1112114","6072","正尚口水鸡（豆制素食）80g","2.00","2","0"
"1112114","5003","坤能泡椒臭干子（面制素食）80g","2.00","1","0"
"1112114","12441","老农夫宫保鸡丁（酱卤肉制品）70g","4.00","1","0"
"1112114","6118","不二家棒棒糖1支","1.00","1","0"
"1112114","3770","康师傅泡椒牛肉面袋装99g","2.50","2","0"
"1112114","2735","康师傅茉莉蜜茶500ml","2.50","1","0"
"1112114","2887","卫龙亲嘴烧麦辣鸡汁味辣条22g","0.50","3","0"
"1112114","2889","卫龙亲嘴烧红烧牛肉味辣条22g","0.50","2","0"
"1112114","2912","甜甜乐星球杯巧克力浆+饼干粒20g","0.50","2","0"
"1112114","2888","卫龙亲嘴烧川香风味辣条22g","0.50","1","0"
"1112114","3841","劲仔小鱼麻辣小鱼12g","1.00","1","0"
"1112114","3840","劲仔小鱼香辣小鱼12g","1.00","1","0"
"1112118","4958","农夫山泉矿泉水1.5L","3.00","6","0"
"1112119","6269","代跑腿服务（娇子格调黑）","15.00","1","0"
"1112121","3351","洽洽焦糖瓜子108g","7.00","1","0"
"1112121","4874","思蜀香麻辣牛肉干50g","5.50","1","0"
"1112121","3917","汤达人酸酸辣豚骨面杯面83g","6.00","1","0"
"1112121","2329","有友泡椒凤爪泡椒鸡爪100g","5.00","1","0"
"1112124","3922","汤达人日式豚骨拉面碗面130g","8.50","2","0"
"1112126","12369","金磨坊鱼豆腐麻辣味22g","1.00","6","0"
"1112126","3770","康师傅泡椒牛肉面袋装99g","2.50","2","0"
"1112133","12710","黑人超白青柠牙膏140g","10.50","1","0"
"1112133","12709","黑人水清新牙膏140g","11.50","1","0"
"1112133","6888","护舒宝轻薄卫生护垫透气纯棉感无香20片","5.00","2","0"
"1112135","11290","奥利奥夹心饼干原味58g","3.50","1","0"
"1112135","2073","伊利纯牛奶250ml","2.50","1","0"
"1112136","2843","康师傅红烧牛肉面方便面桶装109g","4.00","2","0"
"1112136","2164","康师傅老坛酸菜牛肉拌面碗装145g","5.00","1","0"
"1112136","3047","康师傅麻辣排骨面桶装118g","4.50","2","0"
"1112226","20573","丽朗竹炭护龈牙刷（竹炭软毛）","3.00","1","0"
"1112230","4418","思念灌汤水饺猪肉香菇饺子500g","6.00","1","0"
"1112230","4085","鱼泉鲜香榨菜鲜香原味70g","1.50","1","0"
"1112230","3354","东莱卤鸡蛋30g","1.50","1","0"
"1112230","4180","乌江涪陵榨菜下饭菜80g","2.00","1","0"
"1112230","8396","双汇玉米热狗肠40g","1.50","1","0"
"1112230","9354","美好泡椒热狗肠40g","1.50","1","0"
"1112238","4577","易记辣椒面海椒粉90g","3.20","1","0"
"1112238","4945","统一鲜橙多2L","8.00","2","0"
"1112238","6125","雪花啤酒天然100瓶装500ml","5.00","12","0"
"1112254","4282","金龙鱼非转基因AE纯香菜籽油900ml","15.50","1","0"
"1112254","19530","王致和精致料酒500ml","7.00","1","0"
"1112259","4511","美好火腿肠30g","1.00","3","0"
"1112259","3183","怡宝矿泉水纯净水桶装4.5L","8.50","1","0"
"1112259","3354","东莱卤鸡蛋30g","1.50","1","0"
"1112259","3344","渝兄重庆怪味胡豆80g","2.00","1","0"
"1112259","3850","咪咪乐园点心面红烧牛肉味/虾条82g","2.00","1","0"
"1112259","2887","卫龙亲嘴烧麦辣鸡汁味辣条22g","0.50","2","0"
"1112259","12369","金磨坊鱼豆腐麻辣味22g","1.00","1","0"
"1112259","3073","有友猪皮晶山椒味泡椒味60g","3.00","1","0"
"1112259","2526","娃哈哈AD钙奶220g*4瓶","7.00","1","0"
"1112259","2182","康师傅香菇炖鸡面袋装100g","2.50","1","0"
"1112259","3868","乐吧薯片麻辣川香味50g","2.00","2","0"
"1112259","7692","卫龙大面筋香辣味65g","2.50","1","0"
"1112259","3105","甘源牌蟹黄味蚕豆75g","3.50","1","0"
"1112259","3848","乐吧薯片烧烤味50g","2.00","1","0"
"1112259","2311","老灶煮花生72g","2.00","1","0"
"1112282","4965","百事可乐2L","6.50","1","0"
"1112282","2214","乐事薯片无限鲜浓番茄味罐装104g","8.50","1","0"
"1112298","2881","哈尔滨啤酒小麦王罐装330ml","3.00","3","0"
"1112298","2814","红牛维生素功能饮料250ml","6.00","6","0"
"1112300","6026","代跑腿服务（爱喜薄荷）","10.00","1","0"
"1112300","3362","百事可乐600ml","3.00","1","0"
"1112301","5738","财劲老红糖300g","5.00","1","0"
"1112302","18753","代跑腿服务（南京）","12.00","4","0"
"1112314","6269","代跑腿服务（娇子格调黑）","15.00","1","0"
"1112336","12723","云南白药牙膏留兰香型45g","9.50","1","0"
"1112336","5870","【桃李】天然酵母面包牛奶蛋羹味75g","4.00","2","0"
"1112342","3164","潘婷丝质顺滑去屑洗发露400ml","34.00","1","0"
"1112346","6397","汰渍无磷洗衣皂柠檬清香型202g（肥皂）","4.50","2","0"
"1112347","13395","五常长粒香大米10kg","72.00","1","0"
"1112348","4959","保宁白醋配制食醋480ml","4.50","1","0"
"1112351","13848","金达日美水果刀5106","5.00","1","0"
"1112367","6127","雪花啤酒纯生听装500ml","7.50","4","0"
"1112367","20216","福利人家红油郫县豆瓣500g","5.00","1","0"
"1112383","3858","金富士脆美司红番茄味棒饼干128g","5.00","1","0"
"1112383","6025","代跑腿服务（软玉）","23.00","1","0"
"1112383","2111","伊利优酸乳蓝莓味250ml","2.00","2","0"
"1112383","6049","凉凉清凉薄荷糖120g","2.00","1","0"
"1112383","16704","可口可乐汽水888ml","4.50","1","0"
"1112383","2073","伊利纯牛奶250ml","2.50","2","0"
"1112390","6272","代跑腿服务（利群）","14.00","1","0"
"1112398","2111","伊利优酸乳蓝莓味250ml","2.00","2","0"
"1112398","3087","魔法士脆不可挡疯狂烤肉味干脆面/方便面50g","1.50","2","0"
"1112403","4000","护舒宝绵柔表层284mm丝薄10片","15.00","1","0"
"1112403","3638","乐事薯片经典原味70g","6.00","2","0"
"1112404","3248","千唯紫韵方巾纸/纸巾40抽","1.00","1","0"
"1112404","2850","冠生园大白兔奶糖114g","6.50","1","0"
"1112404","6762","康师傅酸梅汤500ml","3.00","1","0"
"1112404","4068","天马酸乌梅130g","3.00","1","0"
"1112406","3831","魔法士脆不可挡无敌蟹黄味干脆面/方便面50g","1.50","1","0"
"1112406","2111","伊利优酸乳蓝莓味250ml","2.00","2","0"
"1112407","3362","百事可乐600ml","3.00","1","0"
"1112407","3133","乐事薯片青柠味70g","6.00","1","0"
"1112407","5857","卫龙牛味棒20g","0.50","4","0"
"1112407","5009","绿箭口香糖薄荷味15g","1.50","1","0"
"1112407","3846","麻辣伤心拌面辣条100g","2.00","1","0"
"1112407","16396","三养炸酱面140g","7.50","1","0"
"1112407","2116","双汇香辣香脆肠香肠火腿肠70g","2.20","1","0"
"1112414","17981","塑料夹子一板20个","3.50","1","0"
"1112414","6026","代跑腿服务（爱喜薄荷）","10.00","2","0"
"1112414","4219","维维豆奶粉460g","14.00","1","0"
"1112419","4646","雪花啤酒勇闯天涯瓶装500ml","5.00","10","0"
"1112419","4963","可口可乐2L","6.50","1","0"
"1112419","4967","美汁源果粒橙1.25L","7.00","1","0"
"1112423","7692","卫龙大面筋香辣味65g","2.50","1","0"
"1112423","2986","乐事薯片意大利香浓红烩味70g","6.00","1","0"
"1112428","3094","统一巧面馆老坛酸菜牛肉面袋装120g","2.50","4","0"
"1112431","2889","卫龙亲嘴烧红烧牛肉味辣条22g","0.50","3","0"
"1112431","3133","乐事薯片青柠味70g","6.00","1","0"
"1112431","7692","卫龙大面筋香辣味65g","2.50","1","0"
"1112431","2887","卫龙亲嘴烧麦辣鸡汁味辣条22g","0.50","3","0"
"1112431","2888","卫龙亲嘴烧川香风味辣条22g","0.50","4","0"
"1112431","6074","顺天缘馋嘴棒108g","2.00","1","0"
"1112435","4669","心相印厨房专用纸巾2卷","8.90","1","0"
"1112435","4669","心相印厨房专用纸巾2卷","9.50","2","0"
"1112435","6127","雪花啤酒纯生听装500ml","7.50","2","0"
"1112435","4590","遂宁纯芝麻油香油375ml","19.00","1","0"
"1112435","4742","红星二锅头8年陈酿53度白酒500ml","31.00","2","0"
"1112435","4576","潼川豆豉150g","2.50","1","0"
"1112435","5521","伊利尚补坊红枣酸奶160g","3.50","3","0"
"1112441","5521","伊利尚补坊红枣酸奶160g","3.50","1","0"
"1112442","2633","伊利大果粒酸奶黄桃+草莓260g","8.00","1","0"
"1112449","2887","卫龙亲嘴烧麦辣鸡汁味辣条22g","0.50","1","0"
"1112449","2888","卫龙亲嘴烧川香风味辣条22g","0.50","1","0"
"1112449","2300","旺旺大米饼135g","6.00","1","0"
"1112449","3049","统一巧面馆老坛酸菜牛肉面红油味面桶装125g","4.00","1","0"
"1112449","4587","李锦记精选老抽酿造酱油500ml","9.00","1","0"
"1112454","5059","伞塔杂酱面调料240g","6.50","1","0"
"1112456","2328","康师傅老坛酸菜牛肉面袋装118g","2.50","2","0"
"1112456","6028","代跑腿服务（软云）","23.00","1","0"
"1112458","13568","幺麻子藤椒油清香麻250ml","15.50","1","0"
"1112458","19530","王致和精致料酒500ml","7.00","1","0"
"1112458","4283","金龙鱼非转基因AE纯香菜籽油1.8L","32.00","1","0"
"1112458","4466","李锦记精选生抽酱油500ml","9.00","1","0"
"1112458","6936","蟠龙酱花生（炒货食品油炸类）70g","2.00","1","0"
"1112459","8290","好吃哥Q弹豆干老卤22g","1.00","4","0"
"1112471","13395","五常长粒香大米10kg","72.00","1","0"
"1112473","3770","康师傅泡椒牛肉面袋装99g","2.50","1","0"
"1112473","2896","乐事薯片无限青柠味104g","8.50","1","0"
"1112473","3090","魔法士脆不可挡给力柠檬鸡味干脆面/方便面50g","1.50","1","0"
"1112473","2991","魔法士脆不可挡炫酷烤翅味干脆面/方便面50g","1.50","1","0"
"1112473","2175","康师傅酸辣牛肉面袋装118g","2.50","1","0"
"1112473","2104","洽洽香瓜子200g","6.00","1","0"
"1112473","2888","卫龙亲嘴烧川香风味辣条22g","0.50","1","0"
"1112473","2889","卫龙亲嘴烧红烧牛肉味辣条22g","0.50","4","0"
"1112473","3841","劲仔小鱼麻辣小鱼12g","1.00","4","0"
"1112473","6083","正林瓜子125g","6.00","1","0"
"1112473","3638","乐事薯片经典原味70g","6.00","1","0"
"1112474","4652","雪花啤酒勇闯天涯冰山啤酒瓶装500ml","4.00","2","0"
"1112482","10093","心相印抽纸面巾茶语丝享130抽*3层*6包","16.50","1","0"
"1112484","6269","代跑腿服务（娇子格调黑）","15.00","2","0"
"1112492","6272","代跑腿服务（利群）","14.00","1","0"
"1112497","3362","百事可乐600ml","3.00","1","0"
"1112497","2034","怡宝矿泉水纯净水555ml","2.00","1","0"
"1112497","6028","代跑腿服务（软云）","23.00","1","0"
"1112503","2874","阿尔卑斯原味牛奶软糖充气糖33g","1.50","1","0"
"1112508","6447","陈克明绿豆风味挂面1kg","8.88","1","0"
"1112508","6025","代跑腿服务（软玉）","23.00","1","0"
"1112508","5870","【桃李】天然酵母面包牛奶蛋羹味75g","4.00","1","0"
"1112508","6488","中江颜氏劲道面（挂面）1kg","8.00","1","0"
"1112508","3942","康师傅红烧牛肉面袋装103g","2.50","1","0"
"1112508","21296","贤哥深井烧鹅味辣条130g","3.50","1","0"
"1112508","3770","康师傅泡椒牛肉面袋装99g","2.50","2","0"
"1112510","6269","代跑腿服务（娇子格调黑）","15.00","1","0"
"1112520","3087","魔法士脆不可挡疯狂烤肉味干脆面/方便面50g","1.50","2","0"
"1112520","3362","百事可乐600ml","3.00","1","0"
"1112579","2049","子弟薯片清怡黄瓜味45g","3.50","1","0"
"1112579","5003","坤能泡椒臭干子（面制素食）80g","2.00","1","0"
"1112579","2991","魔法士脆不可挡炫酷烤翅味干脆面/方便面50g","1.50","1","0"
"1112579","3830","魔法士脆不可挡霸道烧烤味干脆面/方便面50g","1.50","1","0"
"1112579","3023","旺旺泡芙夹心饼干牛奶味18g","1.00","1","0"
"1112579","12306","旺旺小小酥20g","1.50","1","0"
"1112581","3362","百事可乐600ml","3.00","1","0"
"1112581","6026","代跑腿服务（爱喜薄荷）","10.00","1","0"
"1112581","4717","雀巢1+2速溶咖啡原味条装15g","1.50","3","0"
"1112582","2282","农夫山泉矿泉水550ml","1.50","1","0"
"1112582","3338","彩虹糖原果味糖果45g","4.00","1","0"
"1112582","2031","雪碧清爽柠檬味汽水500ml","3.00","1","0"
"1112582","11419","【桃李】起酥面包豆沙馅100g","3.00","1","0"
"1112582","5870","【桃李】天然酵母面包牛奶蛋羹味75g","4.00","1","0"
"1112582","11339","【桃李】铜锣烧豆沙馅70g","2.50","1","0"
"1112582","3295","菊乐酸乐奶盒装250ml","2.50","2","0"
"1112585","4370","信王稻稻香东北珍珠米5kg","40.00","2","0"
"1112601","6028","代跑腿服务（软云）","23.00","1","0"
"1112635","4621","思念醇香黑芝麻水磨汤圆500g","6.00","1","0"
"1112638","20510","卫龙点心面墨西哥辣鸡味100g","3.50","1","0"
"1112638","3337","万事发经典早茶奶饼干138g","3.50","1","0"
"1112638","6083","正林瓜子125g","6.00","1","0"
"1112638","12415","口水娃兰花豆烤肉味30g","1.50","1","0"
"1112639","6028","代跑腿服务（软云）","23.00","1","0"
"1112642","3182","正宗椰树牌椰子汁植物蛋白饮料盒装245ml","4.50","10","0"
"1112645","12369","金磨坊鱼豆腐麻辣味22g","1.00","1","0"
"1112645","2851","金大洲香辣金针菇42g","3.00","2","0"
"1112645","4271","怡宝矿泉水纯净水瓶装1.5L","3.00","1","0"
"1112648","3060","老干妈风味豆豉油制辣椒280g","9.50","1","0"
"1112651","2073","伊利纯牛奶250ml","2.50","1","0"
"1112651","3098","统一巧面馆麻辣笋子牛肉面袋装112g","2.50","1","0"
"1112651","5874","【桃李】手撕面包160g","5.50","1","0"
"1112651","3093","统一巧面馆老坛泡椒牛肉面袋装107g","2.50","1","0"
"1112651","2888","卫龙亲嘴烧川香风味辣条22g","0.50","4","0"
"1112654","18333","可口可乐罐装（新）330ml","2.50","1","0"
"1112654","17413","可口可乐600ml","3.00","1","0"
"1112654","6227","白鹤山土鸡蛋 15枚装","18.50","1","0"
"1112657","11289","奥利奥夹心饼干巧克力味58g","3.50","3","0"
"1112658","5625","海天蚝油260ml","5.00","1","0"
"1112658","4652","雪花啤酒勇闯天涯冰山啤酒瓶装500ml","4.00","2","0"
"1112660","4874","思蜀香麻辣牛肉干50g","5.50","1","0"
"1112660","3847","麻辣伤心凉皮辣条100g","2.50","1","0"
"1112660","21561","飘零大叔猪肉脯蜜汁50g","6.50","5","0"
"1112660","16584","好味屋手撕素肉排香辣味26g","1.00","1","0"
"1112660","17803","家能大刀素肉260g","5.00","1","0"
"1112660","4418","思念灌汤水饺猪肉香菇饺子500g","6.50","2","0"
"1112660","3841","劲仔小鱼麻辣小鱼12g","1.00","7","0"
"1112660","2116","双汇香辣香脆肠香肠火腿肠70g","2.20","1","0"
"1112660","2871","高乐高卷心夹心蛋糕巧克力牛奶口味25g","1.50","3","0"
"1112661","9579","舒客亮齿白牙膏竹炭天然珍珠120g","13.50","1","0"
"1112664","5003","坤能泡椒臭干子（面制素食）80g","2.00","1","0"
"1112664","21296","贤哥深井烧鹅味辣条130g","3.50","1","0"
"1112664","3850","咪咪乐园点心面红烧牛肉味/虾条82g","2.00","1","0"
"1112664","20509","卫龙豆皮香辣味65g","3.50","1","0"
"1112664","3855","鑫旺猫耳朵218g","3.50","1","0"
"1112664","7692","卫龙大面筋香辣味65g","2.50","1","0"
"1112672","3183","怡宝矿泉水纯净水桶装4.5L","9.50","1","0"
"1112672","5687","星辰原浆本色抽纸400张*3包装","12.00","1","0"
"1112682","6127","雪花啤酒纯生听装500ml","7.50","9","0"
"1112687","3134","乐事薯片黄瓜味70g","6.00","1","0"
"1112687","3840","劲仔小鱼香辣小鱼12g","1.00","3","0"
"1112687","2104","洽洽香瓜子200g","7.00","1","0"
"1112687","4912","新家园烤馍锅巴饼干烤馍片（口味随机）63g","2.00","3","0"
"1112687","4133","舒客纳米抗菌隙白软毛牙刷买一送一","16.50","1","0"
"1112697","6269","代跑腿服务（娇子格调黑）","15.00","2","0"
"1112698","3362","百事可乐600ml","3.00","1","0"
"1112698","3859","川洋黑米锅巴麻辣味休闲食品30g","1.00","2","0"
"1112701","2586","心相印薰衣草卷纸150g*10卷","27.00","1","0"
"1112701","4298","泰和香米/大米10kg","58.00","1","0"
"1112701","4297","信王贵妃汉中香米5kg","29.00","1","0"
"1112701","2659","心相印红悦系列抽纸130抽*6包","17.00","1","0"
